NRO_NFS	VL_TOTAL	NRO_PEDIDO
18328	3694,85	20000
18329	6604,9	20002
18330	6705,07	20003
18331	6705,07	20008
18332	5496,29	20022
18333	16467,72	19628
18334	11891,55	19880
18335	15076,59	19882
18336	26501,78	19881
18337	13313,85	19875
18338	10928,68	19872
18340	76,21	20648
18341	191,69	20651
18342	6426,72	20317
18343	840,21	20542
18344	7504,86	20543
18346	2297,39	20545
18347	5140,0	20547
18348	160,06	20499
18349	257,65	20691
18350	275,61	20649
18351	499,99	20596
18352	10518,65	20629
18353	10518,65	20630
18354	10518,65	20631
18355	10518,65	20633
18356	10518,65	20634
18357	10518,65	20635
18358	10518,65	20636
18359	10518,65	20637
18360	10518,65	20638
18361	10518,65	20639
18362	10518,65	20640
18363	10518,65	20641
18364	10518,65	20642
18365	10518,65	20643
18366	10518,65	20644
18367	10518,65	20645
18368	10518,6	20646
18369	8894,15	20115
18370	8894,14	20098
18371	8894,15	20112
18372	2555,38	20627
18661	97,04	21018
18373	616,0	999999
18374	616,0	20591
18569	9561,98	19990
18376	8863,08	20011
18377	510,69	19922
18378	4024,85	19924
18379	12368,44	19886
18380	16131,56	19887
18381	134,86	20728
18382	92,05	20730
18375	650,48	19154
18383	911,79	999999
18386	738,7	20203
18387	4758,38	18906
18388	461,62	20625
18389	154,66	20628
18390	241,84	20623
18391	627,25	20586
18392	1702,02	19325
18393	536,56	19379
18394	14557,36	20146
18395	683,37	19921
18396	4100,0	19709
18397	930,0	19710
18570	11044,03	19991
18398	4127,41	20216
18399	917,59	20217
18400	29,05	20733
18401	168,59	20734
18402	285,21	20754
18403	57,54	20755
18404	10000,0	20569
18405	15999,99	20567
18406	16000,0	20566
18407	61,56	20686
18408	110,0	20687
18409	54,37	20688
18410	76,98	20632
18411	86,29	20503
18412	104,67	20505
18413	172,8	20501
18414	12,7	20504
18415	132,0	20502
18416	654,16	20756
18417	5214,12	20042
18418	6523,77	20048
18419	6808,56	20049
18420	10321,54	20041
18421	6523,77	20048
18422	19413,0	19849
18423	17600,0	19964
18424	62,04	20763
18425	29,05	20733
18426	168,59	20734
18427	285,21	20754
18428	57,54	20755
18429	27504,1	19927
18430	36050,0	20057
18431	10060,47	20012
18432	12348,76	17426
18433	4587,15	20162
18434	25120,7	20164
18435	20299,88	20163
18436	4539,13	20318
18437	2537,64	20319
18438	2537,64	20320
18439	43,46	20764
18440	997,41	20726
18441	299,31	20765
18442	831,4	20766
18443	387,78	20774
18444	339,81	20690
18445	11,43	20727
18446	1374,25	20758
18447	116,76	20778
18448	9,57	20769
18449	19,14	20770
18450	7503,01	20256
18451	48,75	20772
18452	141,98	20773
18453	61,2	20775
18454	23,4	20779
18455	24,78	20784
18456	19,82	20788
18457	56,21	20789
18458	296,54	19928
18459	296,54	19929
18460	4818,35	19930
18461	2533,31	19931
18462	1909,46	19932
18463	6555,92	19933
18464	1852,24	19911
18465	3651,61	20750
18466	5426,67	20421
18467	654,03	20422
18468	4411,42	20423
18469	830,45	20495
18470	677,43	20496
18471	161,16	20535
18472	575,77	20783
18473	11238,2	20007
18475	9000,0	20692
18474	11897,46	20377
18476	1480,11	20782
18477	487,7	20781
18478	604,48	20790
18479	138,71	20536
18480	604,48	20790
18481	69,85	20792
18482	17,05	20793
18483	5,67	20795
18484	30,26	20798
18485	280,97	20075
18486	895,28	20076
18487	10791,1	20184
18488	9111,1	20023
18489	7,02	20822
18490	9,5	20825
18491	254,93	20818
18492	7,28	20819
18493	25087,9	999999
18494	8,07	20836
18495	42,89	20824
18496	45,95	20811
18497	8,88	20751
18498	789,26	20827
18499	159,08	20685
18500	1836,54	20587
18501	358,21	20571
18502	196,95	20794
18503	3017,89	20300
18504	878,96	20301
18505	4446,65	20302
18506	1959,06	20303
18507	1195,02	20304
18508	5619,84	20305
18509	7452,5	20306
18510	932,1	20700
18511	417,52	20699
18513	20494,17	999999
18514	37,75	20829
18515	122,78	20867
18516	13,74	20830
18517	7,02	20838
18518	117,46	20809
18519	21,42	20866
18520	31000,0	999999
18521	5000,0	999999
18522	318,04	999999
18523	3000,0	999999
18524	3000,0	999999
18525	1070,0	999999
18526	0,0	999999
18527	30,14	20874
18528	580,01	20858
18529	194,96	20880
18530	52,15	20883
18531	172,91	20884
18532	318,04	20881
18533	318,04	20881
18534	3000,0	20357
18535	3774,34	20624
18536	351,08	20868
18537	450,72	20869
18538	19001,44	19810
18539	6954,55	19811
18540	13558,4	19935
18541	14500,0	20786
18542	4758,3	20204
18543	4758,3	18947
18544	1105,07	18908
18545	428,03	18942
18546	2108,46	18946
18547	6699,81	18944
18548	11743,5	20785
18549	79,46	20901
18550	59,81	20823
18551	41,35	20891
18552	6110,88	20148
18553	2494,19	20173
18554	1005,81	20175
18555	2000,0	20171
18556	5628,01	20411
18557	138,74	20906
18558	6085,91	20187
18559	1552,92	20188
18560	2730,63	20078
18561	18725,36	20185
18562	18,52	20907
18563	9,54	20908
18564	18,16	20910
18565	88,46	20489
18566	2500,0	17974
18567	4604,55	20189
18571	378,87	20911
18572	10,51	20921
18573	18,17	20924
18574	124,73	20889
18575	218,9	20893
18577	2678,2	17427
18578	4731,88	17428
18579	3325,62	19187
18576	17244,55	18276
18580	5838,8	20296
18581	14700,91	20327
18582	7292,45	20328
18583	996,06	20329
18584	890,05	20330
18585	3500,22	20331
18586	5120,32	20332
18587	2500,0	999999
18588	10000,0	999999
18589	10000,0	999999
18590	30000,0	999999
18591	1743,0	999999
18592	24000,0	999999
18593	150000,0	999999
18594	40000,0	999999
18595	7920,0	999999
18596	45636,72	999999
18597	65000,0	999999
18598	144,54	20926
18599	138,5	20927
18600	17,63	20938
18601	98,07	20928
18602	20000,0	20336
18603	2042,12	20598
18604	2042,12	20599
18605	2042,12	20600
18606	415,07	20601
18607	410,82	20602
18608	401,57	20603
18609	4444,64	20604
18610	4479,3	20605
18611	4450,08	20606
18612	1575,13	20607
18613	1674,98	20608
18614	1688,63	20609
18615	451,33	20937
18616	347,58	20771
18617	10423,43	999999
18618	185,79	20958
18619	35,63	20961
18620	12,99	20962
18621	445,87	20945
18622	319,8	20922
18623	253,71	20932
18624	544,84	20972
18625	270,07	20985
18626	20494,17	20356
18627	96,85	20982
18628	919,24	20981
18629	8894,15	20879
18630	8894,15	20882
18631	8894,15	20885
18632	8894,15	20886
18633	8894,15	20887
18634	8894,15	20888
18635	8894,15	20890
18636	500,0	20892
18637	354,0	20218
18638	7626,27	20219
18639	1500,0	20072
18640	7281,0	20073
18641	4932,34	20250
18642	926,77	20251
18643	270,07	20985
18645	59,27	20978
18646	119,25	20979
18647	12,44	20980
18648	379,54	999999
18649	379,54	20996
18650	500,0	20298
18651	5700,0	20369
18652	4500,0	20355
18653	126,0	20941
18654	103,54	20931
18656	75,08	21013
18657	152,86	21014
18658	81,73	21015
18663	549,18	21020
18664	186,66	21021
18665	76,27	21022
18666	64,97	21009
18667	157,79	21010
18668	48,18	21011
18669	130,79	21012
18670	7677,02	20147
18671	2123,29	20812
18672	947,29	20814
18673	522,43	20815
18674	4542,42	20816
18675	1745,63	20817
18676	542,36	20813
18677	7887,71	20241
18678	1460,0	20220
18679	1460,0	20220
18680	12971,47	20826
18681	15286,88	20842
18682	7355,41	20840
18683	4315,25	20841
18684	1743,0	20923
18685	4500,0	20276
18686	3032,98	20190
18687	5200,0	999999
18748	8202,49	20577
18688	4351,74	999999
18689	7300,0	999999
18690	200,0	999999
18691	30000,0	999999
18692	32,42	21044
18693	81,09	21046
18694	6,49	21042
18695	370,63	21043
18696	202,99	21045
18697	72,13	21049
18698	7,3	21053
18699	406,74	21092
18700	5599,21	20509
18749	7260,11	20578
18750	8577,34	20579
18751	794,51	20580
18752	9150,0	20340
18701	15000,0	20408
18702	10784,22	20359
18703	16655,39	20358
18704	9913,41	20360
18705	28902,41	20582
18706	1041,81	20564
18707	1010,56	20066
18708	283,59	20068
18709	4736,2	20069
18710	2209,2	20070
18711	7410,27	20059
18712	1492,0	999999
18713	125,3	21095
18714	166,07	21096
18715	15,6	21097
18716	285,47	21088
18717	128,91	21089
18718	108,42	21099
18719	211,57	999999
18720	9964,0	999999
18721	15000,0	999999
18722	103,86	21101
18723	6668,17	20942
18724	13838,79	20943
18725	14491,95	20944
18726	344,0	20574
18727	6750,0	20575
18728	2100,01	20531
18729	6677,32	20436
18730	125,07	20506
18731	450,53	20508
18732	2205,76	20511
18733	4676,35	20610
18734	125,54	20510
18735	450,53	20512
18736	2105,33	20507
18753	2280,37	20159
18737	2253,61	20618
18738	458,59	20512
18739	52,62	21098
18740	1018,3	21100
18741	355,66	21041
18742	143,36	20946
18743	211,57	21090
18744	14,51	21114
18745	101,59	21115
18746	37,12	21113
18754	5405,76	20160
18755	383,87	20161
18756	21196,64	20434
18757	11242,08	20339
18758	3315,88	20573
18759	972,0	999999
18761	1070,0	20767
18762	496,29	20768
18763	10511,61	20757
18764	23481,91	20760
18765	10763,04	20761
18766	12787,4	20900
18768	3093,5	20466
18769	700,0	20552
18770	4243,84	20776
18771	44,79	21124
18767	5878,19	20900
18772	105,22	21128
18773	8,88	21131
18774	76,89	21132
18775	148,17	21133
18776	98,07	21142
18777	163,43	21116
18778	792,81	999999
18779	10154,99	21087
18780	14500,0	21055
18781	12072,27	21057
18782	13463,6	21054
18783	14457,51	21056
18784	20,62	21091
18785	12,23	21094
18786	792,81	21108
18793	13645,98	999999
18794	156,99	999999
18795	30000,0	999999
18796	1447,0	999999
18797	6289,0	999999
18798	1,38	21151
18799	243,11	21153
18800	43,9	21154
18801	310,1	20963
18802	310,1	20964
18803	310,1	20965
18804	310,1	20966
18805	310,1	20967
18806	3700,0	999999
18928	2851,06	21168
18807	18000,0	999999
18809	35000,0	999999
18810	130000,0	999999
18811	30000,0	999999
18812	10344,14	999999
18813	6314,05	999999
18814	968,0	20560
18815	13645,98	20777
18816	1427,14	20706
18817	1320,23	20707
18818	14999,98	20708
18819	16440,74	20709
18820	7329,31	20710
18821	3482,61	20711
18822	619,5	21235
18823	47,19	21192
18824	62,72	21136
18825	57,98	21209
18826	68,44	21224
18827	28,28	21231
18828	7,39	21232
18829	74,98	21193
18830	33,89	20933
18831	41,76	21242
18832	156,99	21152
18833	0,0	999999
18834	35200,0	999999
18835	15000,0	999999
18836	2500,0	999999
18837	3117,93	20696
18838	1936,04	20695
18839	11855,97	20716
18840	11128,47	20717
18841	404,43	21102
18842	965,69	21084
18843	58,84	21187
18844	1512,8	21229
18845	200,0	20957
18846	221,63	21244
18847	1776,29	20077
18848	10195,82	20186
18849	96,85	21263
18850	74,32	21036
18851	2608,35	20718
18852	2080,7	20719
18853	2608,35	20720
18854	2347,41	20722
18855	20708,45	20723
18856	5030,33	20724
18857	2608,35	20721
18858	132,57	21236
18859	32,66	21248
18860	475,26	21264
18861	78,59	21252
18862	200,0	21252
18863	74,32	21036
18864	5000,0	999999
18865	19700,0	999999
18866	17500,0	999999
18874	112,29	21172
18875	114,14	21173
18876	117,84	21253
18877	701,72	21255
18878	53,12	21245
18879	5733,01	20684
18880	14000,0	21051
18881	14500,0	21058
18882	11962,26	21219
18883	454,55	20863
18884	454,55	20864
18885	454,55	20865
18886	454,55	20844
18887	454,55	20845
18888	454,55	20846
18889	454,55	20862
18890	9,23	21273
18891	81,6	21265
18892	33,38	21170
18893	14,78	21300
18894	57,6	21271
18895	1621,72	20611
18896	5060,0	20613
18897	227,96	20614
18898	6890,12	20615
18899	6766,2	20616
18900	3434,47	20617
18901	682,91	20702
18902	18063,13	20705
18903	4871,44	20703
18904	5072,05	20704
18905	1323,85	20223
18906	1492,06	20464
18907	3103,13	20465
18908	2851,95	20701
18909	595,0	20242
18910	5827,95	20468
18911	410,58	21225
18912	972,0	21125
18913	633,93	20222
18914	633,93	20221
18915	375,01	21247
18916	28,42	21322
18917	85,36	21299
18918	39,78	21301
18919	83,05	21302
18920	240,81	21305
18921	127,86	21306
18922	32,96	21311
18923	12,91	21314
18924	144,3	21320
18925	241,42	21323
18926	27498,89	21166
18929	8899,75	21024
18930	1759,99	21243
18931	8293,13	20714
18932	6677,35	20715
18933	31345,52	20712
19475	8894,16	21667
18934	18,58	21310
18935	141,98	21332
18936	23,15	21338
18937	87,9	21334
18938	183,88	21335
18939	606,0	999999
18940	606,0	21333
18941	1700,0	21276
18942	28500,05	21194
18943	3547,07	21195
18944	376,21	21239
18945	1034,39	21129
18946	677,11	21000
18947	97,37	21206
18948	419,06	21267
18949	128,4	21269
18950	460,28	21249
18951	21,41	21297
18952	454,26	21298
18953	321,74	21309
18954	203,52	21348
18955	3519,13	21226
18956	2694,21	21227
18957	3343,08	20899
18958	1089,35	21325
18959	300,51	21190
18960	110,86	21208
18961	1000,0	999999
18962	1000,0	21331
18963	469,63	21201
18964	5334,96	21202
18965	5165,89	21203
18966	600,34	21204
18967	6429,2	21205
18968	1160,44	21266
18969	38,34	21385
18970	2350,0	20541
18971	96,85	21386
18972	96,85	21387
18974	756,14	20948
18975	3,55	21374
18976	13179,45	20974
18977	10820,55	20975
18978	304,98	20556
18979	727,02	20563
18980	1728,67	20270
18981	767,22	20271
18982	930,26	20546
18983	7310,43	20548
18984	6765,2	20549
18985	3714,11	20550
18986	28,64	21373
18987	36,36	21388
18988	89,26	21389
18989	97,37	21390
18990	47,93	21392
18991	16,68	21393
18992	8,56	21395
18993	125,3	21423
18994	789,26	21414
18995	46,27	21415
18996	13363,14	21025
18997	3420,32	21026
18998	12684,52	21027
18999	1532,02	21028
19000	8567,36	20955
19001	11266,47	20725
19002	6428,64	20467
19003	6085,46	20871
19004	23686,76	20872
19005	21,01	21416
19006	55,54	21436
19007	134,25	21437
19008	34,29	21440
19009	13,87	21441
19010	48,19	21443
19011	105,86	21458
19012	19,85	21459
19013	295,0	21433
19014	156,44	21444
19015	170000,0	999999
19016	100000,0	999999
19017	110,0	999999
19018	3272,5	999999
19019	23000,0	999999
19020	4866,24	999999
19021	16340,57	20983
19022	469,81	20971
19023	3178,74	21060
19024	4549,51	21039
19025	737,32	20969
19026	1051,33	20970
19027	16582,72	21023
19028	109,89	21336
19029	314,9	21337
19030	3907,34	20697
19031	2406,71	20698
19032	339,92	21365
19033	2372,03	21145
19034	6945,4	21146
19035	953,13	21147
19036	10489,72	21149
19037	5520,56	21150
19038	8719,17	21148
19039	3,08	21410
19040	155,74	21411
19041	16243,95	20984
19042	4459,54	21038
19043	1146,74	20800
19044	3739,9	20801
19045	5457,5	20802
19046	540,0	20960
19047	12048,56	20593
19048	7443,86	20595
19049	1020,98	20594
19050	2397,0	20843
19051	4313,22	20898
19052	402,44	999999
19053	20000,0	999999
19054	20000,0	999999
19055	10000,0	999999
19056	389,14	21447
19057	61,93	21449
19058	71,24	21457
19059	29,75	21470
19060	110,0	21451
19061	188,19	21473
19062	8,59	21477
19063	42,73	21506
19064	185,4	21491
19065	185,4	21491
19066	6041,6	21130
19067	1731,02	21200
19068	81,6	21450
19069	370,09	21460
19071	50,88	21461
19072	52,75	21463
19073	132,08	21464
19074	265,68	21466
19075	49,14	21468
19076	277,2	21475
19077	22,75	21484
19078	13,97	21507
19079	35,86	21509
19080	18,4	21511
19081	72,54	21424
19082	103,12	21352
19083	20,67	21418
19084	49,74	21420
19085	142,8	21467
19070	173,92	21515
19086	4057,95	21033
19087	5942,05	21034
19088	16,38	21472
19089	44,38	21492
19090	9,82	21508
19091	28,78	21505
19092	68,16	21531
19093	60,36	21532
19094	122,06	21533
19095	49,74	21534
19096	749,35	21526
19097	95,21	21246
19098	113,95	20935
19099	2151,27	21040
19100	536,11	20936
19101	151,14	21535
19102	27,94	21539
19103	21,31	21565
19104	9,59	21537
19105	100000,0	999999
19106	4400,0	999999
19107	3000,0	999999
19108	175,0	999999
19109	204,27	21553
19110	494,7	21554
19111	64,63	21555
19112	311,68	21556
19113	1845,45	21571
19114	894,6	21552
19115	2062,56	21528
19116	3875,29	21486
19117	2109,43	21290
19118	1828,69	21291
19119	662,7	21292
19120	1279,47	21293
19121	3881,28	21287
19122	4265,56	21288
19123	3990,07	21289
19124	330,12	21295
19126	33,52	21563
19127	4000,0	999999
19128	2139,16	999999
19129	14421,5	999999
19130	8562,92	999999
19131	25000,0	999999
19132	5648,12	999999
19133	207,51	21514
19134	226,66	21558
19136	374,62	21165
19137	3877,1	21536
19138	18,13	21542
19139	158,47	21572
19140	5,6	21272
19141	3000,0	20973
19142	1545,65	21103
19143	1804,34	21104
19144	3000,0	20973
19145	184,13	21564
19146	47,19	21579
19147	2228,32	21588
19148	403,55	21574
19149	87,42	21465
19150	462,65	21409
19151	175,0	21512
19152	493,18	21591
19153	9995,81	20748
19154	7683,88	20742
19155	12353,31	20746
19156	2513,77	20747
19157	12475,72	20740
19158	12446,43	20744
19159	9494,48	20745
19160	6221,6	20749
19161	6857,13	21197
19162	10917,64	21198
19163	1903,29	21199
19164	11520,49	21399
19165	14542,5	21400
19166	1554,54	21294
19167	185,3	21600
19168	16000,0	999999
19169	23,64	21612
19170	29,61	21613
19171	26,74	21620
19172	2,86	21614
19173	6289,0	20780
19174	779,83	20912
19175	818,88	20913
19176	8911,71	20914
19177	12089,74	20915
19178	6177,62	20917
19179	7002,05	20916
19180	0,0	999999
19181	884,26	21067
19182	1737,34	21068
19183	1092,12	21069
19184	905,57	21070
19185	10293,24	21071
19186	5924,31	21072
19187	5195,84	21073
19188	6022,41	21075
19189	10378,87	21407
19190	16500,0	21396
19191	10768,41	21398
19192	10748,88	21561
19193	10657,13	21562
19194	331,63	21635
19195	251,93	21636
19196	409,83	21619
19197	1387,37	999999
19198	1387,37	21648
19199	4,42	21626
19200	25,18	21621
19201	16480,85	21004
19203	1613,49	21258
19204	795,41	21259
19205	832,08	21260
19206	10865,1	21304
19207	8,42	21670
19209	13,67	21647
19210	52,96	21634
19211	47,4	21672
19212	499,99	21315
19213	8894,15	21568
19214	8894,14	21317
19215	8894,15	21318
19216	8894,15	21326
19217	8894,15	21327
19218	8894,14	21328
19219	8894,15	21330
19220	8894,15	21342
19221	307,58	21002
19222	231,69	21003
19223	2123,57	21005
19224	1821,79	21006
19225	1551,77	21007
19226	702,9	21008
19227	2896,45	21237
19228	6403,09	21238
19229	4371,76	21240
19230	4328,7	21241
19231	96,85	21713
19232	96,85	21714
19233	152,78	21566
19234	89,64	21510
19235	798,47	21585
19236	878,07	21695
19237	956,81	21698
19238	464,03	21709
19239	452,83	21711
19240	253,51	21712
19241	2027,84	21274
19242	8944,54	21275
19243	4470,46	21329
19244	7289,98	20741
19245	454,55	20839
19246	1018,04	21427
19247	948,84	21428
19248	6148,91	21429
19249	5132,41	21430
19250	2751,81	21431
19251	1465,41	21061
19252	5330,08	21062
19253	9793,53	21063
19254	8536,2	21064
19255	9909,38	21065
19256	1465,41	21066
19257	423,14	21645
19258	698,33	21671
19259	2500,0	20940
19260	14958,0	999999
19261	2990,0	999999
19262	7500,0	999999
19263	30000,0	999999
19264	7600,0	999999
19265	114,79	21756
19266	9425,0	999999
19267	56,27	21740
19268	28,74	21742
19269	129,68	21743
19270	212,95	21749
19271	457,29	20989
19272	5630,88	20990
19273	998,33	20992
19274	3937,24	20991
19275	4730,62	20993
19276	9592,14	20988
19277	70000,0	999999
19278	160000,0	999999
19279	6368,0	999999
19280	11427,89	21339
19281	5431,93	21340
19282	4899,49	21413
19283	916,05	21078
19284	85,21	21080
19285	390,82	21081
19286	505,23	21083
19287	2935,38	21285
19288	2359,34	21286
19289	625,68	21758
19290	35,62	21751
19291	75,5	21760
19292	139,45	21768
19293	75,15	21739
19294	100,0	21611
19295	63300,0	999999
19296	45000,0	999999
19297	10193,28	21408
19298	13000,0	21234
19299	472,48	21727
19300	571,17	21726
19301	471,45	21725
19317	231,61	21776
19302	1139,11	21753
19303	141,25	21721
19304	88,36	21748
19305	13542,64	21119
19306	12371,69	21120
19307	35234,03	21117
19308	1152,54	21118
19309	4682,58	20736
19310	1049,67	20737
19311	954,41	20738
19312	14899,39	20735
19313	1247,46	20739
19314	96,85	21778
19315	6363,6	20856
19318	4,16	21755
19319	260,46	21694
19321	14,14	21777
19322	4400,0	21744
19323	3154,82	20859
19324	3154,81	20860
19325	3154,82	20861
19326	3154,82	20853
19327	3151,82	20854
19328	3154,82	20855
19329	3151,82	20850
19330	3154,82	20851
19331	3154,82	20852
19332	409,83	21619
19333	3154,82	20854
19334	3154,82	20850
19335	656,35	21722
19336	1447,0	21434
19337	1564,84	21703
19338	2751,7	21704
19339	885,72	21705
19340	459,13	21706
19341	319,31	21766
19342	28,76	21767
19343	33971,43	21156
19344	90,51	21719
19345	116,57	21774
19346	14,37	21781
19347	85,58	21784
19350	150,0	21813
19351	6644,17	21814
19352	81,61	21806
19353	76,56	21809
19354	18000,0	21347
19355	29890,52	21482
19356	1723,31	21775
19348	37,15	21798
19349	520,75	21797
19357	8894,15	21343
19358	8894,15	21344
19359	8894,15	21345
19360	8894,15	21349
19361	8894,15	21569
19362	500,02	21622
19363	8894,15	21623
19364	8894,15	21624
19365	8894,15	21625
19366	8894,15	21627
19367	8894,15	21628
19368	183,17	21738
19369	280,11	21741
19370	114,79	21756
19371	17,66	21822
19372	54,79	21770
19373	518,03	21823
19374	683,76	21824
19375	15,6	21828
19376	2,77	21840
19377	16,74	21842
19378	421,36	21816
19379	2500,01	21696
19380	2500,0	21520
19381	2500,0	21521
19382	4866,24	21590
19383	5000,01	21604
19384	7300,0	21603
19385	627,39	21827
19386	262,59	21831
19476	8894,16	21668
19387	290,64	21649
19388	1726,16	21518
19389	54000,0	999999
19390	98,36	21833
19391	112,81	21829
19392	56,62	21830
19393	112,34	21835
19394	75,63	21838
19395	228,57	21754
19396	476,14	21650
19397	94,06	21651
19398	70,19	21652
19399	20,73	21653
19400	578,74	21826
19401	5771,56	21375
19402	100,0	21723
19403	15928,18	21377
19404	14000,0	999999
19405	8894,15	21629
19406	8894,16	21630
19407	8894,16	21631
19408	8894,15	21632
19409	8894,15	21633
19410	8894,15	21639
19411	8894,15	21640
19412	8894,15	21642
19413	500,0	21664
19414	8894,15	21665
19415	3400,0	999999
19416	54,37	21821
19417	301,5	21764
19418	25,67	21832
19419	768,72	21592
19420	793,84	21351
19421	96,02	21839
19422	25,53	21853
19423	27,37	21854
19424	7,81	21855
19425	3,06	21857
19426	4703,15	21074
19427	1267,11	21077
19428	5515,28	21079
19429	16073,48	21082
19430	10905,98	21736
19431	44,73	21858
19432	8,82	21860
19433	114,75	21864
19434	52,65	21865
19435	1118,09	21750
19436	234,5	21557
19437	3400,0	21527
19438	999,1	21541
19439	34,18	21866
19440	20803,88	21679
19441	13892,26	21681
19442	15548,44	21682
19443	13774,18	21683
19444	3154,82	20849
19445	70748,22	20848
19446	21548,77	20847
19447	55,88	21875
19448	2,77	21876
19449	93,24	21856
19450	17,02	21877
19451	34,99	21881
19452	270,07	21897
19453	6,64	21895
19454	299,1	21175
19455	2629,77	21176
19456	7050,54	21177
19457	1653,82	21178
19458	635,59	21179
19459	542,81	21182
19460	2601,43	21183
19461	5258,25	21184
19462	4608,82	21180
19463	4720,06	21181
19464	4719,86	21181
19465	1800,0	21879
19466	20000,0	999999
19467	37764,0	999999
19468	4000,0	999999
19469	70000,0	999999
19470	10500,0	999999
19471	95,84	21896
19477	8894,16	21669
19472	4,17	21912
19473	87,82	21913
19478	8894,16	21674
19479	8894,15	21675
19480	8894,16	21676
19481	8894,16	21677
19482	8894,15	21678
19483	8894,15	21666
19485	8894,15	21807
19486	1069,02	21354
19487	1131,08	21355
19488	7763,9	21356
19489	5391,62	21126
19490	230,39	21919
19491	55,88	21928
19492	65,12	21929
19493	65,12	21935
19494	17,25	21934
19495	65,12	21935
19496	17,25	21934
19497	31,98	21937
19498	55,79	21938
19499	143,25	21939
19500	33,96	21940
19501	79,13	21941
19502	45,0	21942
19503	97,04	21943
19504	3985,12	21220
19505	11014,88	21221
19506	4070,0	21405
19507	371,8	21478
19508	2000,01	21341
19509	15,63	21878
19510	13630,77	21162
19511	12071,21	21163
19512	19934,75	21161
19513	721,56	21381
19514	7350,84	21382
19515	10056,32	21383
19516	17,24	21947
19517	22852,55	999999
19518	23000,0	999999
19519	23000,0	999999
19520	135,76	21769
19521	221,89	22001
19522	38,39	21859
19523	41,95	21861
19524	45,54	21863
19525	76,56	21898
19526	101,54	21948
19527	26,62	21949
19528	1872,38	21593
19529	4717,48	21594
19530	762,02	21595
19531	6110,85	21596
19532	8537,27	21597
19533	29150,83	20743
19534	930,86	21817
19535	269,04	21818
19536	921,32	21819
19537	294,62	21820
19538	40445,09	21836
19539	24,59	21972
19540	57,24	21973
19541	27,35	21974
19542	46,64	21975
19543	317,22	21951
19544	204,58	21965
19545	92,97	21966
19546	488,04	21969
19547	24,69	21967
19548	752,56	21844
19549	12548,23	21680
19550	0,0	999999
19551	11250,0	999999
19552	107784,14	999999
19553	38020,0	999999
19555	8600,0	999999
19556	6723,0	999999
19557	11000,0	999999
19558	6650,0	999999
19559	15000,01	21641
19560	65,26	21955
19561	195,76	21956
19562	70,45	21957
19563	20,54	21986
19564	48,78	21988
19565	60,81	21989
19566	41,0	21990
19567	75,84	22006
19568	218,53	22007
19569	13,79	21983
19570	9,18	21991
19571	18,5	21954
19572	500,0	21779
19573	8894,15	21780
19574	8894,15	21794
19575	8894,15	21795
19576	8894,15	21796
19577	8894,14	21800
19578	8894,14	21801
19579	8894,15	21802
19580	8894,15	21803
19581	8894,15	21808
19582	8894,15	21804
19583	4596,4	21523
19584	3655,82	21524
19585	2997,78	21525
19586	2500,0	21894
19587	678,98	21488
19588	786,94	21489
19589	534,08	21490
19590	8000,0	999999
19591	1623,73	999999
19592	4873,05	999999
19593	72,75	22041
19594	155,25	22044
19595	252,67	22036
19596	51,61	22037
19597	78,29	22038
19598	47,54	21952
19599	75,22	21962
19600	63,01	22004
19601	606,69	21785
19602	458,68	21786
19603	7957,19	21787
19604	4997,48	21788
19605	5679,95	21789
19606	1970,75	21616
19607	4434,99	21617
19608	11094,26	21618
19609	372,72	21992
19610	32,67	21996
19611	86,31	21993
19612	8,1	22000
19613	107,73	21901
19614	162,21	21899
19615	24,02	22063
19616	2843,42	21367
19617	262,66	21368
19618	257,38	21369
19619	2753,79	21371
19620	1552,19	21372
19621	1312,55	21519
19622	6650,0	21169
19623	108,72	22024
19624	45,79	22060
19625	741,81	20803
19626	6606,08	20804
19627	7268,95	20805
19628	4103,16	20806
19629	1967,0	999999
19630	15,6	22042
19631	22,71	22066
19632	9,5	22079
19633	25,65	22081
19634	600,0	999999
19635	600,0	22059
19636	95000,0	999999
19637	6800,0	999999
19638	524,57	21211
19639	240,37	21212
19640	200,26	21213
19641	81,12	21214
19642	1907,38	21376
19643	3815,13	21378
19644	1808,46	21380
19645	1422,71	21580
19646	37085,0	21452
19647	10985,0	21453
19648	10985,0	21455
19649	10985,0	21454
19653	8562,92	21765
19650	96,85	22095
19651	63,29	22055
19652	32,66	22064
19654	1604,61	21657
19655	2073,45	21656
19656	5643,1	21658
19657	619,5	22094
19658	5,6	21900
19659	158,16	22043
19661	30,38	22090
19662	92,85	22097
19663	1542,61	21685
19664	572,04	21686
19665	2004,65	21687
19666	1650,62	21688
19667	5822,44	21689
19668	8407,63	21887
19669	75,62	999999
19670	5614,66	21699
19671	5896,76	21700
19672	7530,74	21731
19673	3700,0	21888
19674	3674,1	21889
19675	2950,7	21890
19676	1509,19	21891
19677	477,62	21892
19678	1710,32	21893
19679	80,9	21747
19680	3437,37	21882
19681	9404,16	21883
19682	9348,39	21884
19683	9794,75	21885
19684	10181,83	21886
19685	9348,38	21884
19686	634,1	21903
19687	278,54	21904
19688	308,55	21905
19689	5278,82	21945
19690	82,17	22096
19691	43,1	22078
19692	40,2	22080
19693	1755,28	21728
19694	3725,79	21729
19695	4518,93	21730
19696	1956,0	999999
